,status_id,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,clusters
5256,5257,21,2,0,21,0,0,0,0,0,0
5257,5258,144,220,178,96,47,1,0,0,0,0
5258,5259,36,0,0,36,0,0,0,0,0,0
5259,5260,17,0,0,17,0,0,0,0,0,0
5260,5261,205,257,275,125,73,1,5,0,1,0
5261,5262,29,0,1,29,0,0,0,0,0,0
5262,5263,162,386,296,106,52,1,1,0,2,0
5263,5264,166,384,294,107,58,0,1,0,0,0
5264,5265,38,0,0,37,0,0,1,0,0,0
5265,5266,199,432,247,162,27,1,8,0,1,0
5266,5267,186,398,302,145,35,3,3,0,0,0
5267,5268,18,0,0,18,0,0,0,0,0,0
5268,5269,174,332,145,155,18,0,1,0,0,0
5269,5270,38,0,14,38,0,0,0,0,0,0
5270,5271,156,464,288,94,56,1,4,0,1,0
5271,5272,19,0,1,19,0,0,0,0,0,0
5272,5273,122,307,131,87,33,0,0,1,1,0
5273,5274,110,335,123,77,31,1,1,0,0,0
5274,5275,164,626,184,119,44,0,1,0,0,0
5275,5276,15,0,0,15,0,0,0,0,0,0
5276,5277,148,347,146,104,39,1,3,0,1,0
5277,5278,6,0,0,6,0,0,0,0,0,0
5278,5279,106,324,138,82,21,1,2,0,0,0
5279,5280,14,0,0,14,0,0,0,0,0,0
5280,5281,26,0,0,26,0,0,0,0,0,0
5281,5282,20,0,0,20,0,0,0,0,0,0
5282,5283,95,295,84,55,35,0,4,1,0,0
5283,5284,150,526,255,114,36,0,0,0,0,0
5284,5285,18,1,3,18,0,0,0,0,0,0
5285,5286,146,864,199,107,37,0,0,1,1,0
5286,5287,163,341,173,109,53,0,1,0,0,0
5287,5288,150,398,187,105,38,2,3,1,1,0
5288,5289,115,281,151,81,33,0,0,1,0,0
5289,5290,155,375,233,112,41,0,2,0,0,0
5290,5291,168,703,160,116,49,0,3,0,0,0
5291,5292,158,623,155,114,37,1,2,2,2,0
5292,5293,163,1138,200,116,43,3,0,0,1,0
5293,5294,19,0,1,18,1,0,0,0,0,0
5294,5295,182,353,126,125,50,2,4,0,1,0
5295,5296,29,0,1,29,0,0,0,0,0,0
5296,5297,164,447,170,117,39,3,4,0,1,0
5297,5298,23,0,0,23,0,0,0,0,0,0
5298,5299,7,0,0,7,0,0,0,0,0,0
5299,5300,116,250,111,68,45,0,2,1,0,0
5300,5301,16,0,0,15,1,0,0,0,0,0
5301,5302,143,417,163,95,41,3,4,0,0,0
5302,5303,18,0,0,17,1,0,0,0,0,0
5303,5304,8,0,1,7,1,0,0,0,0,0
5304,5305,144,383,196,87,54,0,3,0,0,0
5305,5306,158,324,215,119,33,1,5,0,0,0
5306,5307,6,0,0,6,0,0,0,0,0,0
5307,5308,22,0,0,22,0,0,0,0,0,0
5308,5309,121,442,104,73,48,0,0,0,0,0
5309,5310,26,0,1,26,0,0,0,0,0,0
5310,5311,153,339,187,107,42,1,2,0,1,0
5311,5312,10,0,0,10,0,0,0,0,0,0
5312,5313,13,0,0,13,0,0,0,0,0,0
5313,5314,202,323,166,132,67,0,3,0,0,0
5314,5315,29,0,1,29,0,0,0,0,0,0
5315,5316,151,328,135,92,52,0,3,0,4,0
5316,5317,132,263,43,106,25,0,0,1,0,0
5317,5318,145,142,97,93,52,0,0,0,0,0
5318,5319,150,388,201,98,47,0,4,0,1,0
5319,5320,12,1,3,12,0,0,0,0,0,0
5320,5321,193,631,206,133,57,2,0,1,0,0
5321,5322,214,530,209,141,65,4,3,0,1,0
5322,5323,24,1,0,23,1,0,0,0,0,0
5323,5324,27,0,0,27,0,0,0,0,0,0
5324,5325,187,544,142,124,55,2,5,0,1,0
5325,5326,173,429,166,132,37,2,0,2,0,0
5326,5327,48,4,2,48,0,0,0,0,0,0
5327,5328,190,511,197,142,46,0,1,0,1,0
5328,5329,13,0,0,13,0,0,0,0,0,0
5329,5330,226,556,268,146,79,0,1,0,0,0
5330,5331,15,0,0,15,0,0,0,0,0,0
5331,5332,154,467,111,89,59,0,4,1,1,0
5332,5333,98,346,142,68,28,1,1,0,0,0
5333,5334,30,0,4,30,0,0,0,0,0,0
5334,5335,157,499,220,128,24,1,4,0,0,0
5335,5336,140,262,166,92,48,0,0,0,0,0
5336,5337,125,323,146,84,40,0,1,0,0,0
5337,5338,170,472,200,122,45,1,2,0,0,0
5338,5339,25,0,0,25,0,0,0,0,0,0
5339,5340,22,1,0,22,0,0,0,0,0,0
5340,5341,19,0,0,19,0,0,0,0,0,0
5341,5342,144,347,119,84,56,2,1,0,1,0
5342,5343,150,379,166,99,48,0,3,0,0,0
5343,5344,14,0,0,14,0,0,0,0,0,0
5344,5345,27,0,0,27,0,0,0,0,0,0
5345,5346,218,354,155,177,38,2,1,0,0,0
5346,5347,163,347,185,122,39,0,1,1,0,0
5347,5348,23,1,0,22,1,0,0,0,0,0
5348,5349,32,1,0,32,0,0,0,0,0,0
5349,5350,152,333,104,98,49,1,2,1,1,0
5350,5351,21,1,0,21,0,0,0,0,0,0
5351,5352,135,326,122,86,44,1,1,0,3,0
5352,5353,38,1,0,38,0,0,0,0,0,0
5353,5354,189,329,144,111,77,0,1,0,0,0
5354,5355,237,507,225,155,80,0,0,1,1,0
5355,5356,189,442,202,115,66,4,2,2,0,0
5356,5357,22,1,0,21,1,0,0,0,0,0
5357,5358,194,419,218,110,83,0,0,0,1,0
5358,5359,156,847,217,116,39,0,1,0,0,0
5359,5360,232,567,302,137,90,0,2,0,3,0
5360,5361,46,1,1,46,0,0,0,0,0,0
5361,5362,174,487,231,123,51,0,0,0,0,0
5362,5363,169,436,147,121,44,3,0,1,0,0
5363,5364,42,0,5,41,0,0,1,0,0,0
5364,5365,207,995,191,127,78,1,1,0,0,0
5365,5366,24,0,0,24,0,0,0,0,0,0
5366,5367,208,502,156,133,71,2,1,0,1,0
5367,5368,71,0,11,71,0,0,0,0,0,0
5368,5369,218,469,182,130,85,0,1,1,1,0
5369,5370,5,0,0,5,0,0,0,0,0,0
5370,5371,19,1,0,19,0,0,0,0,0,0
5371,5372,172,501,227,103,66,1,2,0,0,0
5372,5373,14,0,0,13,1,0,0,0,0,0
5373,5374,207,1122,180,126,79,1,0,0,1,0
5374,5375,219,590,125,160,55,1,2,0,1,0
5375,5376,28,0,0,28,0,0,0,0,0,0
5376,5377,25,1,0,25,0,0,0,0,0,0
5377,5378,158,853,241,96,60,1,1,0,0,0
5378,5379,226,524,133,117,106,2,0,0,1,0
5379,5380,163,857,195,111,51,0,1,0,0,0
5380,5381,193,544,234,115,76,1,1,0,0,0
5381,5382,46,0,0,46,0,0,0,0,0,0
5382,5383,132,722,161,84,44,1,2,0,1,0
5383,5384,18,0,0,18,0,0,0,0,0,0
5384,5385,163,767,176,98,64,0,1,0,0,0
5385,5386,128,630,140,79,44,0,5,0,0,0
5386,5387,14,0,0,14,0,0,0,0,0,0
5387,5388,114,324,148,68,43,0,3,0,0,0
5388,5389,153,423,104,77,73,0,2,1,0,0
5389,5390,133,333,116,54,75,1,1,1,1,0
5390,5391,143,1366,203,101,42,0,0,0,0,0
5391,5392,11,0,0,11,0,0,0,0,0,0
5392,5393,61,83,64,55,6,0,0,0,0,0
5393,5394,7,0,0,7,0,0,0,0,0,0
5394,5395,5,0,0,5,0,0,0,0,0,0
5395,5396,18,0,1,18,0,0,0,0,0,0
5396,5397,222,1800,183,142,67,3,8,2,0,0
5397,5398,41,1,0,41,0,0,0,0,0,0
5398,5399,149,429,117,95,50,2,2,0,0,0
5399,5400,29,0,0,29,0,0,0,0,0,0
5400,5401,30,1,0,30,0,0,0,0,0,0
5401,5402,54,48,40,43,11,0,0,0,0,0
5402,5403,163,354,150,100,60,1,2,0,0,0
5403,5404,14,0,1,14,0,0,0,0,0,0
5404,5405,30,0,0,30,0,0,0,0,0,0
5405,5406,182,584,158,105,76,0,0,1,0,0
5406,5407,13,0,0,13,0,0,0,0,0,0
5407,5408,200,417,139,109,87,1,2,1,0,0
5408,5409,38,0,1,38,0,0,0,0,0,0
5409,5410,188,498,182,108,77,2,0,0,1,0
5410,5411,180,439,123,113,62,1,4,0,0,0
5411,5412,36,5,5,35,1,0,0,0,0,0
5412,5413,19,0,0,19,0,0,0,0,0,0
5413,5414,35,0,0,35,0,0,0,0,0,0
5414,5415,178,1320,169,89,83,4,2,0,0,0
5415,5416,198,473,112,109,87,1,0,1,0,0
5416,5417,179,489,114,116,62,0,1,0,0,0
5417,5418,34,1,0,34,0,0,0,0,0,0
5418,5419,30,0,3,29,0,0,1,0,0,0
5419,5420,169,881,141,83,82,0,4,0,0,0
5420,5421,21,1,0,21,0,0,0,0,0,0
5421,5422,41,0,4,41,0,0,0,0,0,0
5422,5423,230,906,215,158,65,1,4,1,1,0
5423,5424,236,703,141,155,76,2,3,0,0,0
5424,5425,18,3,0,18,0,0,0,0,0,0
5425,5426,4,0,0,4,0,0,0,0,0,0
5426,5427,160,466,201,100,54,0,6,0,0,0
5427,5428,24,0,1,24,0,0,0,0,0,0
5428,5429,76,2,1,76,0,0,0,0,0,0
5429,5430,201,672,154,131,67,2,0,0,1,0
5430,5431,44,0,0,44,0,0,0,0,0,0
5431,5432,29,1,1,29,0,0,0,0,0,0
5432,5433,30,0,6,29,1,0,0,0,0,0
5433,5434,232,457,113,140,76,0,12,1,3,0
5434,5435,16,0,0,15,1,0,0,0,0,0
5435,5436,38,0,0,38,0,0,0,0,0,0
5436,5437,203,536,130,124,74,3,2,0,0,0
5437,5438,9,0,0,9,0,0,0,0,0,0
5438,5439,59,0,0,58,1,0,0,0,0,0
5439,5440,174,346,115,106,65,0,3,0,0,0
5440,5441,22,0,0,21,1,0,0,0,0,0
5441,5442,52,0,8,52,0,0,0,0,0,0
5442,5443,18,0,0,18,0,0,0,0,0,0
5443,5444,72,2,0,71,1,0,0,0,0,0
5444,5445,256,546,135,161,91,1,3,0,0,0
5445,5446,12,0,0,12,0,0,0,0,0,0
5446,5447,13,0,0,13,0,0,0,0,0,0
5447,5448,162,352,101,85,72,1,4,0,0,0
5448,5449,7,0,0,7,0,0,0,0,0,0
5449,5450,38,3,0,38,0,0,0,0,0,0
5450,5451,14,0,4,14,0,0,0,0,0,0
5451,5452,113,592,127,92,18,2,1,0,0,0
5452,5453,239,408,162,168,68,1,1,0,1,0
5453,5454,37,1,1,37,0,0,0,0,0,0
5454,5455,242,415,112,158,78,0,5,0,1,0
5455,5456,19,0,0,19,0,0,0,0,0,0
5456,5457,30,0,1,29,1,0,0,0,0,0
5457,5458,63,3,0,61,1,1,0,0,0,0
5458,5459,184,941,162,119,62,0,2,1,0,0
5459,5460,32,0,1,32,0,0,0,0,0,0
5460,5461,199,515,118,150,44,3,2,0,0,0
5461,5462,84,79,77,70,12,0,2,0,0,0
5462,5463,179,454,113,125,52,0,2,0,0,0
5463,5464,8,0,1,8,0,0,0,0,0,0
5464,5465,123,356,109,81,39,1,1,1,0,0
5465,5466,52,39,14,39,12,1,0,0,0,0
5466,5467,99,325,73,84,15,0,0,0,0,0
5467,5468,170,726,148,100,64,2,3,1,0,0
5468,5469,50,4,3,50,0,0,0,0,0,0
5469,5470,23,1,0,23,0,0,0,0,0,0
5470,5471,25,0,0,25,0,0,0,0,0,0
5471,5472,206,378,149,137,67,0,2,0,0,0
5472,5473,16,0,0,16,0,0,0,0,0,0
5473,5474,25,0,0,25,0,0,0,0,0,0
5474,5475,19,0,0,19,0,0,0,0,0,0
5475,5476,128,571,110,92,35,0,0,0,1,0
5476,5477,54,100,28,36,18,0,0,0,0,0
5477,5478,10,0,0,10,0,0,0,0,0,0
5478,5479,108,168,43,69,38,0,0,1,0,0
5479,5480,122,307,70,93,24,0,3,1,1,0
5480,5481,33,1,0,32,1,0,0,0,0,0
5481,5482,228,1030,192,149,62,0,6,10,1,0
5482,5483,152,358,121,94,54,2,2,0,0,0
5483,5484,170,793,194,120,43,2,5,0,0,0
5484,5485,165,1630,169,119,42,0,3,1,0,0
5485,5486,552,0,3,551,1,0,0,0,0,0
5486,5487,180,994,224,112,60,1,6,1,0,0
5487,5488,172,9,2,169,1,2,0,0,0,0
5488,5489,227,473,154,148,74,2,2,0,1,0
5489,5490,9,0,0,9,0,0,0,0,0,0
5490,5491,110,328,126,78,29,0,2,0,1,0
5491,5492,27,0,0,27,0,0,0,0,0,0
5492,5493,477,3,0,475,2,0,0,0,0,0
5493,5494,213,1688,265,123,86,1,3,0,0,0
5494,5495,7,0,0,7,0,0,0,0,0,0
5495,5496,250,1,0,248,1,0,1,0,0,0
5496,5497,175,1196,230,126,49,0,0,0,0,0
5497,5498,129,215,145,97,30,0,1,0,1,0
5498,5499,202,1311,175,126,70,2,3,0,1,0
5499,5500,205,476,149,128,75,1,1,0,0,0
5500,5501,136,270,114,80,49,3,3,1,0,0
5501,5502,37,0,4,37,0,0,0,0,0,0
5502,5503,164,1819,163,95,61,1,6,0,1,0
5503,5504,173,1214,244,106,64,1,2,0,0,0
5504,5505,177,706,186,98,77,0,2,0,0,0
5505,5506,47,7,17,45,2,0,0,0,0,0
5506,5507,242,744,193,154,85,0,3,0,0,0
5507,5508,27,1,0,27,0,0,0,0,0,0
5508,5509,225,559,166,125,98,0,1,0,1,0
5509,5510,22,0,1,22,0,0,0,0,0,0
5510,5511,8,0,0,8,0,0,0,0,0,0
5511,5512,238,815,165,136,96,2,3,1,0,0
5512,5513,235,1278,212,171,60,2,1,0,1,0
5513,5514,25,0,1,25,0,0,0,0,0,0
5514,5515,29,4,0,29,0,0,0,0,0,0
5515,5516,17,0,0,17,0,0,0,0,0,0
5516,5517,46,0,0,45,1,0,0,0,0,0
5517,5518,362,745,199,190,168,3,1,0,0,0
5518,5519,209,0,1,203,3,3,0,0,0,0
5519,5520,23,1,0,23,0,0,0,0,0,0
5520,5521,290,915,240,166,119,2,2,1,0,0
5521,5522,41,0,1,40,1,0,0,0,0,0
5522,5523,267,1221,259,176,90,0,1,0,0,0
5523,5524,11,0,0,11,0,0,0,0,0,0
5524,5525,143,0,1,143,0,0,0,0,0,0
5525,5526,225,1085,204,140,82,0,1,2,0,0
5526,5527,13,0,0,13,0,0,0,0,0,0
5527,5528,237,1430,243,163,68,2,3,0,1,0
5528,5529,11,0,0,11,0,0,0,0,0,0
5529,5530,345,1019,162,237,105,0,2,1,0,0
5530,5531,10,0,0,10,0,0,0,0,0,0
5531,5532,252,885,242,182,70,0,0,0,0,0
5532,5533,168,718,172,91,74,1,2,0,0,0
5533,5534,8,1,0,8,0,0,0,0,0,0
5534,5535,257,1096,206,143,110,0,2,0,2,0
5535,5536,316,1080,194,177,135,1,2,0,1,0
5536,5537,13,0,0,13,0,0,0,0,0,0
5537,5538,281,809,171,181,97,1,2,0,0,0
5538,5539,285,778,171,170,110,3,2,0,0,0
5539,5540,195,1176,209,106,85,1,2,1,0,0
5540,5541,13,0,0,13,0,0,0,0,0,0
5541,5542,239,1270,194,145,87,1,5,1,0,0
5542,5543,270,898,233,174,91,2,3,0,0,0
5543,5544,21,1,0,21,0,0,0,0,0,0
5544,5545,307,1275,228,216,86,1,4,0,0,0
5545,5546,12,0,0,12,0,0,0,0,0,0
5546,5547,26,0,0,26,0,0,0,0,0,0
5547,5548,21,0,0,21,0,0,0,0,0,0
5548,5549,236,938,216,131,103,0,2,0,0,0
5549,5550,258,1008,261,149,108,1,0,0,0,0
5550,5551,33,2,1,33,0,0,0,0,0,0
5551,5552,320,2021,362,202,114,2,2,0,0,0
5552,5553,23,1,0,23,0,0,0,0,0,0
5553,5554,60,4,0,60,0,0,0,0,0,0
5554,5555,102,8,3,100,2,0,0,0,0,0
5555,5556,268,1820,298,180,85,1,2,0,0,0
5556,5557,49,0,0,48,0,1,0,0,0,0
5557,5558,41,2,0,40,0,1,0,0,0,0
5558,5559,239,938,212,163,71,1,3,0,1,0
5559,5560,32,2,0,31,0,1,0,0,0,0
5560,5561,17,0,0,16,1,0,0,0,0,0
5561,5562,273,914,218,161,107,1,3,0,1,0
5562,5563,229,1005,227,146,80,2,1,0,0,0
5563,5564,21,0,0,21,0,0,0,0,0,0
5564,5565,26,1,0,26,0,0,0,0,0,0
5565,5566,212,551,187,114,95,0,3,0,0,0
5566,5567,294,1689,284,185,103,1,4,1,0,0
5567,5568,29,1,0,29,0,0,0,0,0,0
5568,5569,239,548,188,139,96,0,4,0,0,0
5569,5570,14,0,0,13,1,0,0,0,0,0
5570,5571,296,656,253,168,121,1,5,1,0,0
5571,5572,277,1270,311,175,98,0,4,0,0,0
5572,5573,18,0,0,17,1,0,0,0,0,0
5573,5574,292,1425,264,162,119,2,7,1,1,0
5574,5575,18,0,0,18,0,0,0,0,0,0
5575,5576,9,1,0,9,0,0,0,0,0,0
5576,5577,34,1,0,32,2,0,0,0,0,0
5577,5578,303,1003,242,160,137,2,2,1,1,0
5578,5579,237,913,202,136,100,1,0,0,0,0
5579,5580,22,3,0,21,1,0,0,0,0,0
5580,5581,315,1050,274,164,143,3,2,1,2,0
5581,5582,27,0,0,27,0,0,0,0,0,0
5582,5583,13,0,0,12,1,0,0,0,0,0
5583,5584,251,1145,261,112,133,3,2,1,0,0
5584,5585,24,1,0,23,1,0,0,0,0,0
5585,5586,81,0,1,80,1,0,0,0,0,0
5586,5587,212,916,198,131,79,1,1,0,0,0
5587,5588,440,1112,322,256,176,3,3,0,2,0
5588,5589,16,0,1,15,1,0,0,0,0,0
5589,5590,349,967,280,188,156,3,2,0,0,0
5590,5591,29,0,2,29,0,0,0,0,0,0
5591,5592,27,0,1,27,0,0,0,0,0,0
5592,5593,354,1119,277,164,187,1,2,0,0,0
5593,5594,7,0,0,7,0,0,0,0,0,0
5594,5595,323,1908,261,207,112,1,3,0,0,0
5595,5596,19,0,0,17,1,1,0,0,0,0
5596,5597,52,0,6,51,1,0,0,0,0,0
5597,5598,398,1942,322,196,198,0,4,0,0,0
5598,5599,18,0,0,18,0,0,0,0,0,0
5599,5600,6,1,0,6,0,0,0,0,0,0
5600,5601,265,1138,254,140,120,0,2,1,2,0
5601,5602,8,0,0,8,0,0,0,0,0,0
5602,5603,253,1410,261,165,79,3,2,3,1,0
5603,5604,264,1487,279,167,95,1,1,0,0,0
5604,5605,15,0,0,15,0,0,0,0,0,0
5605,5606,13,0,0,13,0,0,0,0,0,0
5606,5607,21,0,0,19,1,1,0,0,0,0
5607,5608,392,1972,312,214,168,3,4,2,1,0
5608,5609,266,736,229,168,94,0,2,2,0,0
5609,5610,10,0,0,9,1,0,0,0,0,0
5610,5611,19,0,0,18,1,0,0,0,0,0
5611,5612,359,1092,242,203,151,2,2,0,1,0
5612,5613,331,1017,285,177,146,1,3,2,2,0
5613,5614,19,0,0,18,1,0,0,0,0,0
5614,5615,11,0,1,11,0,0,0,0,0,0
5615,5616,7,0,2,7,0,0,0,0,0,0
5616,5617,287,3800,406,202,81,0,3,0,1,0
5617,5618,22,1,0,21,0,1,0,0,0,0
5618,5619,9,0,0,9,0,0,0,0,0,0
5619,5620,21,2,0,21,0,0,0,0,0,0
5620,5621,22,0,0,22,0,0,0,0,0,0
5621,5622,21,1,0,21,0,0,0,0,0,0
5622,5623,26,2,0,26,0,0,0,0,0,0
5623,5624,47,0,0,47,0,0,0,0,0,0
5624,5625,291,1169,257,161,123,2,4,0,1,0
5625,5626,23,0,1,23,0,0,0,0,0,0
5626,5627,16,3,0,16,0,0,0,0,0,0
5627,5628,4,0,0,4,0,0,0,0,0,0
5628,5629,11,2,0,11,0,0,0,0,0,0
5629,5630,39,0,0,39,0,0,0,0,0,0
5630,5631,204,1059,235,134,66,0,2,2,0,0
5631,5632,28,0,0,28,0,0,0,0,0,0
5632,5633,11,0,1,11,0,0,0,0,0,0
5633,5634,5,0,0,5,0,0,0,0,0,0
5634,5635,8,0,0,8,0,0,0,0,0,0
5635,5636,12,0,0,12,0,0,0,0,0,0
5636,5637,199,603,199,134,63,2,0,0,0,0
5637,5638,23,0,1,21,2,0,0,0,0,0
5638,5639,12,0,0,12,0,0,0,0,0,0
5639,5640,12,0,0,12,0,0,0,0,0,0
5640,5641,46,2,2,45,1,0,0,0,0,0
5641,5642,315,1247,274,206,106,2,1,0,0,0
5642,5643,16,2,1,16,0,0,0,0,0,0
5643,5644,18,0,0,17,0,0,1,0,0,0
5644,5645,13,2,1,13,0,0,0,0,0,0
5645,5646,304,1069,338,199,103,1,1,0,0,0
5646,5647,13,0,0,12,1,0,0,0,0,0
5647,5648,2,0,0,2,0,0,0,0,0,0
5648,5649,3,0,0,2,1,0,0,0,0,0
5649,5650,13,0,0,12,1,0,0,0,0,0
5650,5651,9,0,0,9,0,0,0,0,0,0
5651,5652,18,3,0,17,1,0,0,0,0,0
5652,5653,240,1212,374,153,81,2,2,2,0,0
5653,5654,16,1,0,16,0,0,0,0,0,0
5654,5655,6,0,0,6,0,0,0,0,0,0
5655,5656,15,1,0,15,0,0,0,0,0,0
5656,5657,7,0,0,7,0,0,0,0,0,0
5657,5658,11,0,0,10,1,0,0,0,0,0
5658,5659,7,0,1,7,0,0,0,0,0,0
5659,5660,1,0,0,1,0,0,0,0,0,0
5660,5661,8,1,0,8,0,0,0,0,0,0
5661,5662,7,0,0,7,0,0,0,0,0,0
5662,5663,30,0,0,29,1,0,0,0,0,0
5663,5664,229,695,251,134,87,1,7,0,0,0
5664,5665,10,0,0,10,0,0,0,0,0,0
5665,5666,7,0,0,6,1,0,0,0,0,0
5666,5667,2,0,0,2,0,0,0,0,0,0
5667,5668,29,1,1,28,1,0,0,0,0,0
5668,5669,35,0,0,35,0,0,0,0,0,0
5669,5670,22,0,0,22,0,0,0,0,0,0
5670,5671,168,449,188,111,57,0,0,0,0,0
5671,5672,11,0,0,11,0,0,0,0,0,0
5672,5673,18,0,0,18,0,0,0,0,0,0
5673,5674,20,0,0,19,1,0,0,0,0,0
5674,5675,33,0,0,33,0,0,0,0,0,0
5675,5676,13,0,0,13,0,0,0,0,0,0
5676,5677,11,0,0,11,0,0,0,0,0,0
5677,5678,11,0,0,11,0,0,0,0,0,0
5678,5679,187,722,176,108,77,0,2,0,0,0
5679,5680,4,0,0,4,0,0,0,0,0,0
5680,5681,7,0,0,7,0,0,0,0,0,0
5681,5682,36,2,1,36,0,0,0,0,0,0
5682,5683,55,0,5,53,2,0,0,0,0,0
5683,5684,287,709,196,171,109,0,4,1,2,0
5684,5685,137,162,0,136,0,0,1,0,0,0
5685,5686,7,0,1,7,0,0,0,0,0,0
5686,5687,18,0,0,18,0,0,0,0,0,0
5687,5688,241,2,0,234,4,3,0,0,0,0
5688,5689,8,0,0,8,0,0,0,0,0,0
5689,5690,11,0,0,11,0,0,0,0,0,0
5690,5691,19,2,0,19,0,0,0,0,0,0
5691,5692,200,752,184,126,74,0,0,0,0,0
5692,5693,29,3,0,29,0,0,0,0,0,0
5693,5694,9,0,0,8,0,1,0,0,0,0
5694,5695,187,415,264,114,70,1,2,0,0,0
5695,5696,14,0,0,14,0,0,0,0,0,0
5696,5697,21,2,0,19,2,0,0,0,0,0
5697,5698,31,4,0,31,0,0,0,0,0,0
5698,5699,48,0,3,48,0,0,0,0,0,0
5699,5700,170,1762,257,110,54,1,5,0,0,0
5700,5701,11,0,0,10,1,0,0,0,0,0
5701,5702,4,0,0,4,0,0,0,0,0,0
5702,5703,16,0,0,16,0,0,0,0,0,0
5703,5704,27,3,3,27,0,0,0,0,0,0
5704,5705,58,2,0,58,0,0,0,0,0,0
5705,5706,258,470,235,139,117,1,1,0,0,0
5706,5707,21,0,0,21,0,0,0,0,0,0
5707,5708,3,0,0,3,0,0,0,0,0,0
5708,5709,46,0,0,46,0,0,0,0,0,0
5709,5710,264,459,200,116,147,1,0,0,0,0
5710,5711,1,0,0,1,0,0,0,0,0,0
5711,5712,11,0,0,11,0,0,0,0,0,0
5712,5713,41,0,2,41,0,0,0,0,0,0
5713,5714,196,466,166,128,65,0,1,1,1,0
5714,5715,10,0,0,10,0,0,0,0,0,0
5715,5716,11,2,0,11,0,0,0,0,0,0
5716,5717,109,202,167,75,32,0,2,0,0,0
5717,5718,17,1,0,17,0,0,0,0,0,0
5718,5719,20,0,0,20,0,0,0,0,0,0
5719,5720,29,1,0,28,1,0,0,0,0,0
5720,5721,50,0,0,50,0,0,0,0,0,0
5721,5722,6,0,0,6,0,0,0,0,0,0
5722,5723,292,898,262,170,116,3,1,1,1,0
5723,5724,12,0,0,12,0,0,0,0,0,0
5724,5725,13,0,0,13,0,0,0,0,0,0
5725,5726,27,0,0,27,0,0,0,0,0,0
5726,5727,7,0,0,7,0,0,0,0,0,0
5727,5728,283,519,295,193,88,1,1,0,0,0
5728,5729,37,6,0,37,0,0,0,0,0,0
5729,5730,9,0,0,9,0,0,0,0,0,0
5730,5731,265,664,191,160,101,1,1,1,1,0
5731,5732,5,0,0,5,0,0,0,0,0,0
5732,5733,18,1,0,17,1,0,0,0,0,0
5733,5734,386,1912,394,246,137,1,2,0,0,0
5734,5735,7,0,0,7,0,0,0,0,0,0
5735,5736,9,0,0,9,0,0,0,0,0,0
5736,5737,15,3,0,14,1,0,0,0,0,0
5737,5738,16,0,0,16,0,0,0,0,0,0
5738,5739,25,2,0,25,0,0,0,0,0,0
5739,5740,23,0,0,23,0,0,0,0,0,0
5740,5741,432,924,287,252,173,0,6,0,1,0
5741,5742,15,0,0,15,0,0,0,0,0,0
5742,5743,23,0,0,23,0,0,0,0,0,0
5743,5744,17,0,0,17,0,0,0,0,0,0
5744,5745,55,0,3,55,0,0,0,0,0,0
5745,5746,274,1140,300,168,98,0,5,1,2,0
5746,5747,18,0,0,18,0,0,0,0,0,0
5747,5748,18,0,0,18,0,0,0,0,0,0
5748,5749,38,0,0,37,0,0,1,0,0,0
5749,5750,18,0,0,18,0,0,0,0,0,0
5750,5751,22,0,0,22,0,0,0,0,0,0
5751,5752,61,1,1,61,0,0,0,0,0,0
5752,5753,54,0,0,54,0,0,0,0,0,0
5753,5754,431,3450,533,329,90,2,9,0,1,0
5754,5755,11,0,0,11,0,0,0,0,0,0
5755,5756,20,0,0,20,0,0,0,0,0,0
5756,5757,12,0,0,12,0,0,0,0,0,0
5757,5758,16,1,0,16,0,0,0,0,0,0
5758,5759,330,2409,397,207,118,0,5,0,0,0
5759,5760,10,0,0,10,0,0,0,0,0,0
5760,5761,29,0,1,29,0,0,0,0,0,0
5761,5762,44,0,0,43,1,0,0,0,0,0
5762,5763,43,0,0,43,0,0,0,0,0,0
5763,5764,355,1249,349,245,100,1,5,1,3,0
5764,5765,51,4,0,51,0,0,0,0,0,0
5765,5766,16,0,0,16,0,0,0,0,0,0
5766,5767,83,13,0,80,2,1,0,0,0,0
5767,5768,42,0,0,40,0,2,0,0,0,0
5768,5769,24,0,1,22,2,0,0,0,0,0
5769,5770,17,0,0,16,1,0,0,0,0,0
5770,5771,433,1814,451,269,160,0,3,0,1,0
5771,5772,16,0,0,16,0,0,0,0,0,0
5772,5773,23,0,1,23,0,0,0,0,0,0
5773,5774,20,0,0,20,0,0,0,0,0,0
5774,5775,15,0,0,15,0,0,0,0,0,0
5775,5776,14,0,0,14,0,0,0,0,0,0
5776,5777,321,1594,318,164,149,3,1,3,1,0
5777,5778,30,1,0,30,0,0,0,0,0,0
5778,5779,10,0,0,10,0,0,0,0,0,0
5779,5780,33,0,0,32,1,0,0,0,0,0
5780,5781,37,4,0,37,0,0,0,0,0,0
5781,5782,45,2,0,45,0,0,0,0,0,0
5782,5783,8,0,0,8,0,0,0,0,0,0
5783,5784,22,0,0,22,0,0,0,0,0,0
5784,5785,337,2638,270,175,156,1,4,0,1,0
5785,5786,18,3,0,18,0,0,0,0,0,0
5786,5787,233,1039,280,161,70,0,1,1,0,0
5787,5788,29,0,0,29,0,0,0,0,0,0
5788,5789,276,306,285,158,113,2,2,1,0,0
5789,5790,158,234,92,108,48,0,2,0,0,0
