Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
138976,1404.377,509.4100768,351.6482864,1.448635175,0.72351856,140912,420.6539421,0.738393531,0.986260929,0.885487134,0.825766826,0.003665454,0.001051326,0.68189085,0.987811071,BOMBAY
139523,1410.901,501.721529,354.9685707,1.413425217,0.706712168,140892,421.4809616,0.732219703,0.990283338,0.880770149,0.840069515,0.003595977,0.001104734,0.70571679,0.997477907,BOMBAY
139639,1379.183,473.7805979,376.5502411,1.258213503,0.606900693,140541,421.6561357,0.783916241,0.993581944,0.922513655,0.889981856,0.003392896,0.001313031,0.792067703,0.99659028,BOMBAY
139686,1402.293,508.6819485,350.946932,1.449455465,0.723891089,141092,421.7270907,0.76540274,0.990034871,0.892658229,0.829058495,0.00364161,0.001061241,0.687337988,0.996265803,BOMBAY
139841,1430.241,524.8024563,341.3400849,1.537476785,0.759577912,141672,421.9610067,0.780275639,0.987075781,0.859064827,0.804037789,0.003752851,0.000967491,0.646476766,0.99394302,BOMBAY
140313,1432.029,517.4259023,347.2543044,1.490048923,0.741349726,141966,422.6725213,0.721240439,0.988356367,0.85981328,0.816875459,0.003687655,0.001012869,0.667285515,0.994288063,BOMBAY
140867,1414.336,500.3077756,360.1775879,1.389058599,0.694065317,142672,423.5061215,0.81376151,0.987348604,0.884940228,0.846491184,0.003551632,0.001124857,0.716547325,0.995326224,BOMBAY
140964,1425.6,538.2389592,334.9105788,1.607112445,0.782831306,142173,423.651908,0.815197779,0.991496276,0.871611006,0.787107475,0.003818272,0.00090403,0.619538177,0.995667514,BOMBAY
141385,1429.427,525.900924,344.3551184,1.52720519,0.755810115,143530,424.2840712,0.719165192,0.985055389,0.869539345,0.806775672,0.003719637,0.000972057,0.650886984,0.99403798,BOMBAY
141519,1442.904,523.1006681,347.0957926,1.507078678,0.748144919,143783,424.4850847,0.780600678,0.98425405,0.854180672,0.811478766,0.003696328,0.000988687,0.658497788,0.992407975,BOMBAY
141850,1432.847,524.9234707,346.9109201,1.513136198,0.750492433,143680,424.9812107,0.804617261,0.987263363,0.868239554,0.809606037,0.003700553,0.000980712,0.655461935,0.99180318,BOMBAY
141953,1402.05,524.2311633,346.3974998,1.513380332,0.750586301,143704,425.1354762,0.714710799,0.987815231,0.907459885,0.810969484,0.003692991,0.000985317,0.657671504,0.99530712,BOMBAY
142154,1378.113,501.7293744,361.6697526,1.387258323,0.693094973,143074,425.4363575,0.795124789,0.993569761,0.940587688,0.847939904,0.003529478,0.001125513,0.71900208,0.99744162,BOMBAY
142238,1425.362,516.4426267,351.4148645,1.469609509,0.732791853,143764,425.5620359,0.767464321,0.989385382,0.879782154,0.824025775,0.003630834,0.001032641,0.679018478,0.997892013,BOMBAY
142399,1430.275,524.5884123,347.2617724,1.510642558,0.749530364,143783,425.8028158,0.79619234,0.990374384,0.874737426,0.811689328,0.003683933,0.000986395,0.658839565,0.995271086,BOMBAY
142592,1408.745,519.7756355,351.2923849,1.479609743,0.73703563,144325,426.0912733,0.804164293,0.987992378,0.90290124,0.819759997,0.003645195,0.001015424,0.672006452,0.994307294,BOMBAY
143603,1405.207,516.0199144,356.2938031,1.448298876,0.723365593,145400,427.5991328,0.77369388,0.98764099,0.913887564,0.828648509,0.003593378,0.001045115,0.686658352,0.994486519,BOMBAY
144058,1463.258,536.8875196,343.9628391,1.56088815,0.767823949,145734,428.2760119,0.748800582,0.988499595,0.845484073,0.79770156,0.003726884,0.000930867,0.636327779,0.993236489,BOMBAY
144079,1462.012,534.5994627,346.3307358,1.543609641,0.761783083,146415,428.3072266,0.6931207,0.984045351,0.847049275,0.801174069,0.003710461,0.000943007,0.641879888,0.990811984,BOMBAY
144083,1416.894,508.2398866,362.8229776,1.400792998,0.700266674,145241,428.313172,0.797033865,0.992027045,0.901878189,0.842738209,0.00352741,0.001097505,0.71020769,0.994853959,BOMBAY
144404,1444.937,526.193572,350.8538321,1.499751531,0.745257189,145991,428.7900223,0.763525232,0.989129467,0.869143053,0.814890271,0.003643899,0.000991157,0.664046153,0.995904235,BOMBAY
144458,1440.778,524.9804748,351.9433714,1.491661777,0.742005983,146010,428.870188,0.761836956,0.989370591,0.874494989,0.816925978,0.003634139,0.000998417,0.667368054,0.995487417,BOMBAY
144704,1442.997,545.1107486,338.9575733,1.608197579,0.783164843,145929,429.2351979,0.759708725,0.991605507,0.873292125,0.787427507,0.003767075,0.00089336,0.620042079,0.99715017,BOMBAY
145163,1449.277,535.8624458,346.3839439,1.547018721,0.762994828,146814,429.9154243,0.704613189,0.988754478,0.868486354,0.802286907,0.003691453,0.0009434,0.643664281,0.995760693,BOMBAY
145285,1440.991,524.9567463,353.0769977,1.486805285,0.740021669,146709,430.0960442,0.786046637,0.990293711,0.879241351,0.819298061,0.003613289,0.001004269,0.671249312,0.998017026,BOMBAY
145339,1465.758,543.2584514,342.4687548,1.586300776,0.776272521,147256,430.1759665,0.695958014,0.986981855,0.850095046,0.791844039,0.003737871,0.000906489,0.627016983,0.994637526,BOMBAY
145886,1438.541,539.4266472,345.674977,1.560502446,0.767691797,147342,430.9847146,0.757656493,0.990118228,0.885888353,0.798968158,0.00369759,0.000929429,0.638350117,0.99614692,BOMBAY
146007,1466.009,530.0595389,353.3292622,1.500185792,0.745429832,147648,431.1634101,0.770383854,0.988885728,0.853709804,0.81342449,0.003630371,0.000980392,0.661659401,0.992612032,BOMBAY
146015,1454.654,540.1550175,346.0038751,1.561124185,0.767904761,147529,431.1752221,0.806899944,0.989737611,0.867137416,0.798243482,0.003699312,0.000926493,0.637192657,0.994736867,BOMBAY
146153,1476.383,526.1933264,356.528288,1.475881001,0.73546621,149267,431.3789276,0.731936098,0.979138055,0.842596259,0.819810716,0.003600291,0.001003164,0.67208961,0.991924286,BOMBAY
146154,1460.105,540.3383352,346.7667545,1.558218394,0.766906738,148196,431.3804034,0.735713998,0.986220951,0.861494271,0.798352394,0.003697048,0.000926432,0.637366545,0.993156274,BOMBAY
146328,1476.39,542.2816357,346.0504599,1.567059428,0.769922094,149274,431.6371116,0.764793812,0.98026448,0.843597164,0.795964833,0.003705932,0.000917599,0.633560015,0.992826195,BOMBAY
146521,1478.21,528.247208,357.8235196,1.47627861,0.73563429,150261,431.9216727,0.755107194,0.975109975,0.842631065,0.817650649,0.003605266,0.000994004,0.668552585,0.98696988,BOMBAY
146618,1460.102,551.0396701,340.3802019,1.618894598,0.786409556,148342,432.0646197,0.815631954,0.988378207,0.864232837,0.784089863,0.003758336,0.000876272,0.614796914,0.995291403,BOMBAY
146862,1422.934,534.4641251,352.7566956,1.515106961,0.751248548,148492,432.4239887,0.819414377,0.989022978,0.911485552,0.80907954,0.003639227,0.000961953,0.654609703,0.991803717,BOMBAY
146976,1463.469,540.3445699,347.6428835,1.554309309,0.765553209,148762,432.5917883,0.79836607,0.987994246,0.862361249,0.800585057,0.003676414,0.00093161,0.640936434,0.996213465,BOMBAY
147030,1444.299,532.8676944,352.3069045,1.512509939,0.75025138,148198,432.6712496,0.824320915,0.992118652,0.885730501,0.8119675,0.003624211,0.000971735,0.659291221,0.997184524,BOMBAY
147044,1438.437,527.3416878,356.5589039,1.478974952,0.736769522,148317,432.6918483,0.808845128,0.991417032,0.893049396,0.820515158,0.003586285,0.0010027,0.673245125,0.995712676,BOMBAY
147218,1459.129,531.2387,353.5033198,1.502782775,0.746458324,148914,432.9477789,0.744732622,0.988610876,0.868927214,0.81497786,0.003608517,0.000981955,0.664188912,0.998131657,BOMBAY
147288,1469.066,560.8730875,336.8898228,1.664856133,0.799510208,149204,433.0506969,0.774213896,0.987158521,0.857619434,0.772101045,0.003808003,0.000834783,0.596140023,0.992487374,BOMBAY
147827,1452.182,541.3785204,349.7474326,1.547912779,0.763310977,148921,433.8423471,0.783803989,0.992653823,0.880889694,0.801366014,0.003662244,0.000931646,0.642187489,0.994050221,BOMBAY
147930,1439.844,519.3579714,364.7947757,1.423699039,0.711786739,149429,433.9934629,0.760034115,0.98996848,0.896675367,0.835634546,0.003510836,0.00105598,0.698285095,0.994147819,BOMBAY
148325,1454.931,549.7336941,344.9498497,1.593662657,0.778628353,149846,434.5724974,0.778886952,0.989849579,0.880520408,0.790514575,0.003706278,0.000892806,0.624913293,0.995900979,BOMBAY
148827,1503.932,532.8745985,364.5403018,1.461771431,0.729386841,153846,435.3072728,0.749169418,0.967376467,0.826866108,0.816903778,0.003580497,0.000983573,0.667331783,0.975486535,BOMBAY
148931,1403.498,496.1268755,382.8269939,1.295955832,0.63607015,149919,435.4593421,0.823961272,0.993409775,0.950104496,0.877717704,0.003331253,0.00121957,0.770388368,0.998389299,BOMBAY
149231,1447.234,537.3857065,354.9290902,1.514064982,0.750849239,150684,435.8977065,0.746845832,0.990357304,0.895347034,0.811144958,0.003601033,0.000961614,0.657956143,0.996188356,BOMBAY
149264,1501.818,581.2359196,329.4838723,1.764080031,0.823808839,151608,435.9458996,0.807705628,0.984539074,0.831630348,0.75003262,0.003894013,0.000760147,0.562548931,0.992381336,BOMBAY
149462,1505.818,564.9686079,341.4807662,1.654466851,0.796662565,152402,436.2349468,0.798135253,0.980708915,0.828315303,0.772140152,0.003780015,0.000828815,0.596200415,0.986393822,BOMBAY
149824,1454.249,532.7822258,359.670821,1.481305112,0.737744195,151188,436.7629123,0.823208791,0.99097812,0.890253529,0.819777559,0.003556054,0.000990677,0.672035246,0.995489245,BOMBAY
149941,1485.141,563.7178471,342.7112691,1.644876892,0.793976666,152636,436.9334166,0.710822983,0.982343615,0.854269481,0.775092396,0.003759598,0.000837018,0.600768222,0.988189766,BOMBAY
150168,1474.752,548.3763466,351.4324088,1.56040346,0.767657862,151809,437.2640346,0.822946579,0.989190364,0.867659394,0.797379459,0.003651752,0.000910629,0.635814002,0.992126368,BOMBAY
150169,1496.077,562.8234368,342.7948749,1.641866545,0.793121922,151971,437.2654905,0.779026276,0.988142475,0.843106155,0.776914147,0.003747934,0.000842294,0.603595592,0.99102341,BOMBAY
150467,1474.074,525.8869356,366.7114136,1.434062088,0.716760063,152958,437.6991371,0.787200092,0.983714484,0.870186926,0.832306542,0.003495032,0.00103458,0.692734181,0.993423826,BOMBAY
150648,1489.751,511.9428366,379.2845314,1.349759334,0.671645345,153091,437.9623168,0.781426037,0.984042171,0.852993778,0.855490663,0.003398272,0.001122791,0.731864275,0.987840636,BOMBAY
150664,1500.495,582.4382025,332.045178,1.754093241,0.821578695,152581,437.9855737,0.778818518,0.987436181,0.840911423,0.751986343,0.003865809,0.000762535,0.565483459,0.991910714,BOMBAY
150738,1465.681,532.787063,361.850791,1.472394358,0.73398482,152131,438.0931208,0.729789397,0.990843418,0.881766706,0.822266814,0.003534524,0.000996694,0.676122713,0.995519268,BOMBAY
151012,1488.97,557.4054506,349.6737795,1.594072771,0.778758424,153816,438.4911061,0.739037663,0.981770427,0.855952034,0.786664547,0.003691133,0.000871963,0.618841109,0.986477761,BOMBAY
151014,1456.767,532.7407511,362.5523583,1.469417421,0.732709244,152434,438.4940098,0.810269618,0.990684493,0.894225161,0.823090798,0.003527757,0.000998779,0.677478461,0.995498653,BOMBAY
151091,1464.044,536.354184,361.5721968,1.483394433,0.738613139,153478,438.6057866,0.761159893,0.984447282,0.88580923,0.817754014,0.003549875,0.000979227,0.668721627,0.991977938,BOMBAY
151590,1499.481,569.2305202,341.2910881,1.667873965,0.80032555,153708,439.3294693,0.791175411,0.986220626,0.847224454,0.771795351,0.003755066,0.000821875,0.595668064,0.993499256,BOMBAY
151876,1469.108,541.2123601,359.4783618,1.5055492,0.747546528,153869,439.7437084,0.725471464,0.987047423,0.884283593,0.812516012,0.003563515,0.000958045,0.66018227,0.993936888,BOMBAY
152063,1455.551,524.784869,371.247487,1.413571505,0.706785461,153860,440.0143462,0.764450678,0.988320551,0.901941903,0.838466145,0.003451102,0.001052155,0.703025477,0.993776781,BOMBAY
152089,1489.976,553.2596944,353.3888462,1.565583352,0.769423025,154964,440.0519618,0.800788737,0.981447304,0.860892893,0.795380481,0.003637736,0.000898071,0.63263011,0.990435168,BOMBAY
152533,1504.648,548.8942349,354.891811,1.546652298,0.762865061,154915,440.6938251,0.774908555,0.984623826,0.846649881,0.802875667,0.003598528,0.000922354,0.644609337,0.996986512,BOMBAY
152816,1455.529,537.150888,365.6273941,1.469121014,0.732581692,154914,441.1024533,0.811642235,0.986457002,0.906435626,0.821189098,0.003515017,0.000986007,0.674351535,0.990704011,BOMBAY
152869,1475.473,537.207402,365.4009172,1.470186244,0.733039629,154271,441.1789387,0.761098913,0.990912096,0.882402552,0.821245085,0.003514168,0.000986038,0.67444349,0.991557542,BOMBAY
152884,1469.576,523.1943401,374.4005792,1.397418618,0.698504995,154335,441.2005831,0.776127889,0.990598374,0.889585713,0.843282408,0.003422165,0.001067512,0.71112522,0.993739623,BOMBAY
152952,1477.762,522.9554346,375.9039206,1.391194414,0.695209889,155498,441.2986912,0.785735201,0.983626799,0.880148666,0.843855254,0.003419082,0.001069452,0.71209169,0.990657981,BOMBAY
153075,1456.617,522.3663458,374.7944989,1.393740696,0.696565119,154335,441.476096,0.801406224,0.991835941,0.906616009,0.845146514,0.003412486,0.001073937,0.714272629,0.995510832,BOMBAY
153237,1527.853,573.8191367,342.735575,1.674232786,0.802026459,155159,441.7096423,0.662148265,0.987612707,0.824917207,0.769771543,0.003744651,0.000811033,0.592548228,0.992063672,BOMBAY
153261,1457.451,542.0882389,362.1338272,1.496927926,0.744130002,154519,441.7442313,0.836477061,0.991858606,0.906679077,0.81489359,0.003537027,0.000962103,0.664051564,0.99403733,BOMBAY
153287,1484.785,534.7542054,368.3810922,1.45163315,0.724876084,155347,441.7816996,0.789707685,0.986739364,0.873751724,0.826139739,0.003488582,0.001002404,0.682506868,0.990749595,BOMBAY
153644,1506.502,559.4930681,354.4902247,1.578303234,0.773667513,157005,442.2958474,0.763957119,0.978593038,0.850718827,0.790529629,0.00364149,0.000877266,0.624937094,0.986340236,BOMBAY
153885,1491.351,573.3714139,343.8445245,1.667531029,0.800233162,156047,442.6425955,0.779038333,0.9861452,0.869453607,0.771999763,0.003725973,0.000816372,0.595983634,0.993821202,BOMBAY
153971,1476.91,543.4833657,362.8924628,1.497643025,0.744416235,155410,442.7662656,0.815295494,0.990740622,0.887034951,0.814682276,0.003529777,0.000959136,0.663707211,0.993996476,BOMBAY
154029,1525.752,567.6990173,350.4823129,1.619765096,0.786670196,157183,442.8496515,0.784461421,0.979934217,0.831465941,0.780078242,0.003685663,0.000841876,0.608522064,0.985662799,BOMBAY
154160,1479.127,540.3809223,365.0610147,1.480248234,0.737302848,155782,443.0379309,0.813286064,0.989588014,0.885463444,0.819862272,0.003505325,0.000976949,0.672174146,0.994984592,BOMBAY
154364,1481.35,556.1528852,353.8528242,1.571706786,0.77148213,155283,443.3309701,0.813058318,0.994081773,0.883976102,0.797138668,0.003602867,0.000897353,0.635430056,0.998709732,BOMBAY
154568,1481.09,526.7970164,375.0376977,1.404650838,0.70225987,156202,443.6238158,0.75938372,0.989539186,0.885455117,0.842115278,0.003408189,0.001057279,0.709158141,0.996119577,BOMBAY
154706,1468.379,532.9548716,371.069678,1.436266295,0.717799647,156085,443.8218077,0.771231729,0.99116507,0.901655615,0.832756827,0.003444953,0.001021965,0.693483933,0.996027599,BOMBAY
154721,1475.51,538.8861415,367.7969602,1.465172907,0.730873171,155903,443.8433233,0.803895793,0.992418363,0.893048023,0.823630985,0.003482954,0.000988686,0.678367999,0.993926413,BOMBAY
154727,1478.08,550.0082402,358.9115247,1.532434047,0.757739957,156062,443.8519292,0.768180915,0.991445707,0.889979674,0.806991417,0.003554701,0.000929948,0.651235147,0.997974912,BOMBAY
154772,1499.695,571.5532443,347.1984701,1.646185953,0.794346607,156330,443.9164683,0.706824742,0.990033903,0.864761551,0.776684364,0.003692872,0.000828939,0.603238602,0.993042913,BOMBAY
154875,1532.26,580.3288416,343.3166651,1.690360244,0.806239061,157383,444.0641558,0.808147483,0.984064353,0.828946028,0.765194014,0.003747079,0.000792426,0.585521879,0.989742907,BOMBAY
155088,1485.027,526.9150884,375.6879369,1.402533956,0.701168898,156676,444.3694122,0.719168649,0.989864434,0.883729515,0.843341597,0.003397523,0.001060123,0.71122505,0.997517282,BOMBAY
155247,1508.453,569.6478553,350.8270512,1.623728425,0.7878505,157360,444.597143,0.799624002,0.986572191,0.857372431,0.780477165,0.0036693,0.000839854,0.609144605,0.98908541,BOMBAY
155333,1491.933,564.3184252,352.0819275,1.602804294,0.781499004,156942,444.7202696,0.74197755,0.989747805,0.876950245,0.788066187,0.003632959,0.000864353,0.621048315,0.995418906,BOMBAY
155439,1530.105,571.898425,351.3914853,1.627524994,0.788971427,158204,444.8719834,0.655324334,0.982522566,0.834309885,0.777886359,0.003679247,0.000831004,0.605107187,0.984827071,BOMBAY
155524,1523.825,559.7562847,360.2629506,1.553743686,0.765356315,159126,444.9936033,0.817506124,0.97736385,0.841660785,0.794977413,0.003599163,0.000886749,0.631989088,0.981949054,BOMBAY
155913,1510.721,574.9772165,347.1721053,1.65617343,0.797134712,157587,445.5497695,0.772772331,0.989377296,0.858467108,0.774899869,0.003687808,0.00082022,0.600469807,0.994482139,BOMBAY
155917,1507.244,553.8696768,361.7394028,1.531128963,0.757260593,158297,445.5554849,0.7876585,0.984964971,0.862454528,0.804441015,0.003552337,0.000917637,0.647125346,0.99083236,BOMBAY
156041,1480.302,540.3492309,370.2427825,1.459445684,0.728362821,157801,445.7326237,0.803076622,0.988846712,0.89484525,0.824897304,0.003462867,0.000989043,0.680455562,0.993087933,BOMBAY
156138,1492.597,544.8096146,365.6894891,1.489814804,0.74125424,157649,445.8711429,0.769956802,0.990415417,0.880710851,0.81839808,0.003489283,0.000965549,0.669775418,0.997841334,BOMBAY
156182,1527.693,552.8045062,360.9709715,1.531437567,0.757374083,157988,445.9339621,0.793829576,0.988568752,0.840947079,0.8066757,0.003539489,0.00092452,0.650725685,0.99654576,BOMBAY
156208,1462,518.8727299,385.1703268,1.347125398,0.670043993,157666,445.9710784,0.810796221,0.990752604,0.918371485,0.859499937,0.003321678,0.001118203,0.738740141,0.995175607,BOMBAY
156250,1509.428,568.1211216,352.3572272,1.612344171,0.784431887,157716,446.031029,0.791620225,0.990704811,0.861797215,0.78509848,0.003635975,0.000852113,0.616379623,0.993816093,BOMBAY
156343,1506.752,555.7075541,359.7475096,1.5447155,0.762177247,158163,446.1637481,0.746377746,0.988492884,0.865375812,0.802875082,0.003554413,0.000911044,0.644608397,0.995736583,BOMBAY
156513,1500.447,569.2031874,352.8267399,1.613265445,0.784711791,157878,446.4062509,0.791232957,0.991354084,0.873612744,0.784265199,0.003636779,0.000848689,0.615071902,0.992274245,BOMBAY
156593,1478.855,555.8219854,360.0328103,1.543809257,0.76185431,157868,446.5203243,0.802588284,0.991923632,0.899768988,0.803351318,0.003549469,0.000911938,0.645373339,0.996333336,BOMBAY
156645,1504.799,569.848846,352.3202346,1.61741731,0.785966072,158624,446.5944564,0.776065793,0.987523956,0.869299467,0.783706872,0.003637836,0.000846521,0.614196461,0.993411987,BOMBAY
156910,1480.479,541.9193789,370.567044,1.462405758,0.729665038,158236,446.9720539,0.765541602,0.991620112,0.89961354,0.824794372,0.003453696,0.000985931,0.680285756,0.994853807,BOMBAY
156974,1473.74,550.8549182,366.741733,1.502024091,0.746158558,158564,447.0631994,0.689189782,0.989972503,0.908230007,0.811580662,0.003509211,0.000939109,0.658663172,0.989327952,BOMBAY
157119,1483.123,530.0022279,379.4318941,1.396830989,0.698196446,158406,447.2696324,0.773870857,0.991875308,0.897602866,0.843901419,0.003373254,0.001055348,0.712169605,0.994780574,BOMBAY
157128,1534.971,588.0577425,343.0525178,1.714191595,0.812209859,158837,447.2824423,0.811301465,0.989240542,0.838036814,0.760609733,0.003742539,0.000772669,0.578527165,0.991706404,BOMBAY
157188,1515.306,587.4231566,342.8149349,1.713528487,0.812047665,158675,447.3678325,0.802651198,0.990628643,0.860257696,0.761576774,0.003737074,0.000775472,0.579999182,0.993845121,BOMBAY
157309,1514.284,571.2437728,354.8137969,1.609981849,0.7837115,160099,447.5399865,0.801309121,0.982573283,0.862082377,0.783448342,0.003631348,0.000843896,0.613791304,0.988192859,BOMBAY
157321,1562.231,587.4104496,346.3148397,1.696174643,0.807723175,160654,447.557056,0.803330338,0.979253551,0.810039244,0.76191538,0.003733834,0.000776179,0.580515047,0.984654902,BOMBAY
157579,1512.321,558.9937995,362.314853,1.542839867,0.761508089,159950,447.9238933,0.710932953,0.985176618,0.865805297,0.801303867,0.003547388,0.000902147,0.642087888,0.990638791,BOMBAY
157613,1470.934,516.2064274,389.9328574,1.323834136,0.655285113,158756,447.9722138,0.770723716,0.992800272,0.915409734,0.867816033,0.003275151,0.001145834,0.753104666,0.996985665,BOMBAY
157916,1508.395,574.5180542,350.8609194,1.637452399,0.791858369,159638,448.4026047,0.76832057,0.989213095,0.872179411,0.780484793,0.003638124,0.000832751,0.609156512,0.997464793,BOMBAY
158001,1493.196,552.6877073,365.1189622,1.51371954,0.750716629,159353,448.5232673,0.779620456,0.991515692,0.890504388,0.811531108,0.003498001,0.000935881,0.658582739,0.99690956,BOMBAY
158083,1508.225,582.5025195,348.1777587,1.673003243,0.801699363,159942,448.6396404,0.77128708,0.988377037,0.873298597,0.770193476,0.003684789,0.000799819,0.593197991,0.992422163,BOMBAY
158140,1564.995,536.7652652,378.4083166,1.418481681,0.709228037,160990,448.7205161,0.829286711,0.982297037,0.811382599,0.835971597,0.003394241,0.001022559,0.698848511,0.991303812,BOMBAY
158438,1527.5,569.1528979,357.2628761,1.59309275,0.778447399,160009,449.143103,0.722231086,0.990181802,0.853309887,0.789143137,0.003592275,0.000859355,0.62274689,0.992093556,BOMBAY
158935,1504.266,546.7005455,372.9206027,1.465997163,0.731231334,160484,449.847004,0.706377778,0.990347947,0.88263294,0.822839867,0.003439774,0.000972682,0.677065446,0.992576023,BOMBAY
159048,1511.124,564.0080169,362.6188926,1.555374054,0.765923128,161042,450.0068923,0.797352985,0.987618137,0.875261589,0.79787322,0.00354615,0.000886487,0.636601675,0.990153727,BOMBAY
159120,1527.535,582.1964656,351.6062649,1.655819375,0.797036901,161525,450.1087384,0.732232592,0.985110664,0.856943708,0.773121729,0.003658852,0.000806336,0.597717208,0.989711734,BOMBAY
159200,1537.846,577.6799314,354.2113808,1.630890374,0.789957192,162095,450.2218737,0.80306699,0.982140103,0.845915987,0.779362151,0.003628643,0.000825812,0.607405362,0.990611558,BOMBAY
159247,1521.882,550.010344,369.7737525,1.487423973,0.740275836,161350,450.2883274,0.780163629,0.986966222,0.864010783,0.818690652,0.003453819,0.000957103,0.670254384,0.996952439,BOMBAY
159369,1510.578,570.1506315,358.5791326,1.59002736,0.777470025,160867,450.4607785,0.809086478,0.99068796,0.877662214,0.790073278,0.00357755,0.000859874,0.624215785,0.992520177,BOMBAY
159402,1508.083,529.6845988,384.0243698,1.379299442,0.688742833,161419,450.5074138,0.781190885,0.987504569,0.880750993,0.85052013,0.003322948,0.00107261,0.723384492,0.997763825,BOMBAY
159596,1509.379,536.5140723,379.8883152,1.412294221,0.706144499,161161,450.7814752,0.765492498,0.990289214,0.880309238,0.840204383,0.003361701,0.001033424,0.705943406,0.996999792,BOMBAY
159638,1502.314,561.587376,363.6267891,1.544405948,0.762067019,161375,450.8407861,0.762905615,0.989236251,0.888842298,0.802797223,0.00351788,0.000901331,0.644483382,0.995343968,BOMBAY
159689,1538.969,566.5970992,362.4810343,1.563108261,0.768582278,161935,450.9127961,0.779761905,0.986130237,0.847276423,0.795826164,0.003548129,0.000877914,0.633339284,0.989977866,BOMBAY
159694,1511.595,569.373515,358.7925062,1.58691585,0.776470878,160650,450.9198552,0.813312962,0.994049175,0.878269032,0.791957904,0.003565403,0.000865161,0.627197321,0.99530937,BOMBAY
159806,1560.008,600.0758879,347.0466396,1.729092921,0.815797311,164335,451.0779519,0.772009662,0.972440442,0.825181141,0.751701511,0.003755027,0.000739562,0.565055162,0.977032881,BOMBAY
160141,1531.84,560.1979114,367.032833,1.52628828,0.755469149,162846,451.5504999,0.793393875,0.983389214,0.857601612,0.806055308,0.003498154,0.000910915,0.649725159,0.991667895,BOMBAY
160250,1511.116,552.8430862,369.9830545,1.494238937,0.743049005,161847,451.7041477,0.819035353,0.990132656,0.881885687,0.8170567,0.003449879,0.000948402,0.667581651,0.997526497,BOMBAY
160273,1550.026,599.0795386,343.5747122,1.743665984,0.819202526,163513,451.7365621,0.808871326,0.980185062,0.838286098,0.754051062,0.003737869,0.00074543,0.568593004,0.991436279,BOMBAY
160359,1496.093,534.1527617,384.1252535,1.39056924,0.694875602,162102,451.8577433,0.757296271,0.989247511,0.900297453,0.845933552,0.003330981,0.001052197,0.715603575,0.99509632,BOMBAY
160568,1505.45,542.6695257,380.3112274,1.426909033,0.713342556,162914,452.1521063,0.805809408,0.985599764,0.890299624,0.833199737,0.003379687,0.001004738,0.694221802,0.990591361,BOMBAY
160641,1514.903,544.8924394,376.7901627,1.446142955,0.722381659,161945,452.2548769,0.778638941,0.991947884,0.879623071,0.829989268,0.003391989,0.000992942,0.688882185,0.996222119,BOMBAY
160687,1513.858,579.7961934,355.7084648,1.629975811,0.789690029,162673,452.3196245,0.788833688,0.987791459,0.88109011,0.780135554,0.003608233,0.000824432,0.608611483,0.992021995,BOMBAY
161008,1496.088,505.5965214,407.8607156,1.239630349,0.590971969,163019,452.7711923,0.814059782,0.987664015,0.903947151,0.895518804,0.003140195,0.001245762,0.801953929,0.994126429,BOMBAY
161473,1556.283,605.285003,343.0184745,1.764584266,0.823920278,163971,453.4245351,0.800064412,0.984765599,0.837785098,0.749109152,0.003748521,0.000728149,0.561164521,0.990222084,BOMBAY
161534,1532.14,578.5565899,357.2269049,1.619577311,0.786614013,163293,453.5101726,0.792175056,0.989227952,0.864722799,0.783864846,0.00358164,0.000834116,0.614444098,0.995139719,BOMBAY
161579,1502.815,558.6041208,368.7910253,1.514690116,0.751088928,162975,453.5733374,0.801960492,0.991434269,0.899049777,0.811976354,0.003457158,0.000926985,0.6593056,0.998643675,BOMBAY
161603,1533.725,575.4908218,361.954692,1.58995265,0.777446118,163875,453.6070217,0.826351745,0.986135774,0.863305066,0.788208959,0.003561139,0.00084788,0.621273363,0.987795231,BOMBAY
162012,1528.138,588.9439114,353.5895882,1.665614404,0.799715569,163383,454.1806745,0.852268603,0.991608674,0.871830175,0.771178147,0.003635187,0.000793095,0.594715735,0.990567095,BOMBAY
162019,1575.185,596.6920015,350.2521852,1.703606792,0.809594246,164165,454.1904862,0.715631625,0.986927786,0.82056441,0.761180785,0.003682852,0.000762632,0.579396188,0.987063281,BOMBAY
162230,1486.167,543.4072553,381.8371778,1.423138675,0.711513713,163470,454.4861399,0.782834863,0.99241451,0.923008722,0.836363769,0.00334961,0.001011009,0.699504353,0.995491698,BOMBAY
162310,1574.43,595.5099512,352.5959203,1.688930351,0.805871311,165976,454.5981858,0.796883362,0.977912469,0.822826801,0.763376304,0.003668966,0.000768561,0.582743382,0.984212985,BOMBAY
162374,1557.833,580.9771111,357.4782703,1.625209584,0.788288933,164508,454.6878026,0.787153384,0.987027986,0.840784225,0.782626017,0.003578018,0.000828017,0.612503483,0.995446531,BOMBAY
162493,1517.497,546.6827081,379.5352984,1.440400169,0.719732474,163687,454.854387,0.72670638,0.992705591,0.886724766,0.832026293,0.003364346,0.000994555,0.692267752,0.997142587,BOMBAY
162787,1570.975,603.2660979,347.0391861,1.738322708,0.81796557,165512,455.265687,0.814061179,0.983535937,0.828878808,0.754668112,0.003705862,0.000741469,0.569523959,0.990016431,BOMBAY
